id,createdAt,updatedAt,assetId,color,coverage
01G2YQAGVRY90TWETBT8MQGJHQ,2022-05-13 12:47:00.648381,2022-05-13 12:47:00.648381,01G118XFD8F58ZANWNFN10WZNR,Beige,0.165
01G2YQAH8NPMB98RENMYT4ZAVD,2022-05-13 12:47:01.101245,2022-05-13 12:47:01.101245,01G118XFD8W3Q078VK0TM7KT5G,Green,0.300312
01G2YQAH8PK602XRNKJBWDGEDC,2022-05-13 12:47:01.109341,2022-05-13 12:47:01.109341,01G118XFD8W3Q078VK0TM7KT5G,Light Gray,0.245781
01G2YQAH8PXTKWK585AB7RHQJ3,2022-05-13 12:47:01.10498,2022-05-13 12:47:01.10498,01G118XFD8W3Q078VK0TM7KT5G,Golden Rod,0.112344
01G2YQAHMSTDZM294VPPWG8BHN,2022-05-13 12:47:01.40855,2022-05-13 12:47:01.40855,01G118XFD9K8YDEFNZ1ZXMN5A3,Sienna,0.143281
01G2YQAHMSXBH1TZ5KFMGJXG65,2022-05-13 12:47:01.405398,2022-05-13 12:47:01.405398,01G118XFD9K8YDEFNZ1ZXMN5A3,Green,0.241563
01G2YQAHVJ9D9Y4RBYXE79F82F,2022-05-13 12:47:01.700124,2022-05-13 12:47:01.700124,01G118XFDA1JEM2PEYD5B9159D,Sienna,0.267969
01G2YQAHVJANK2K92MMQ9XAXZQ,2022-05-13 12:47:01.694797,2022-05-13 12:47:01.694797,01G118XFDA1JEM2PEYD5B9159D,Green,0.185312
01G2YQAHVJD84Z9MN01K5QJKHG,2022-05-13 12:47:01.703744,2022-05-13 12:47:01.703744,01G118XFDA1JEM2PEYD5B9159D,Golden Rod,0.283437
01G2YQAJ4DGGWNX74NS3DAAE1N,2022-05-13 12:47:01.929872,2022-05-13 12:47:01.929872,01G118XFDA883XX5JAVDJ1KH7Z,Light Gray,0.321562
01G2YQAJ4DKXNY8ZV4ATMXVSWM,2022-05-13 12:47:01.932896,2022-05-13 12:47:01.932896,01G118XFDA883XX5JAVDJ1KH7Z,Bordeaux/ Fire Brick,0.121406
01G2YQAJ4DXTR2EA8M20ZEK35F,2022-05-13 12:47:01.926145,2022-05-13 12:47:01.926145,01G118XFDA883XX5JAVDJ1KH7Z,Sienna,0.201719
01G2YQAJDKNHKTR0037KC2VFQN,2022-05-13 12:47:02.326881,2022-05-13 12:47:02.326881,01G118XFDBRPXF32NYYKNC8DG3,Green,0.137031
01G2YQAJDKQV3ZYH8D34CHA20F,2022-05-13 12:47:02.336991,2022-05-13 12:47:02.336991,01G118XFDBRPXF32NYYKNC8DG3,Black,0.2475
01G2YQAJDKW2BYDAV06AGBCM0S,2022-05-13 12:47:02.331069,2022-05-13 12:47:02.331069,01G118XFDBRPXF32NYYKNC8DG3,Light Gray,0.142188
01G2YQAJYK84Q2JRDA1P77BCGT,2022-05-13 12:47:02.860141,2022-05-13 12:47:02.860141,01G118XFDE0ZJPKRYYAA0SW567,"Tan ",0.164219
01G2YQAJYKDMCHWYK0XFZ4BMBB,2022-05-13 12:47:02.85822,2022-05-13 12:47:02.85822,01G118XFDE0ZJPKRYYAA0SW567,Green,0.131563
01G2YQAJYMKGS5HFC242XS06PP,2022-05-13 12:47:02.861819,2022-05-13 12:47:02.861819,01G118XFDE0ZJPKRYYAA0SW567,Golden Rod,0.128438
01G2YQAJYMQZ5PXAHF0BP824YN,2022-05-13 12:47:02.865054,2022-05-13 12:47:02.865054,01G118XFDE0ZJPKRYYAA0SW567,Light Gray,0.115938
01G2YQAJYMWSC9KN6CD7TFWKEW,2022-05-13 12:47:02.863631,2022-05-13 12:47:02.863631,01G118XFDE0ZJPKRYYAA0SW567,Gray,0.145156
01G2YQAK262EWJT69XB5K06096,2022-05-13 12:47:02.923797,2022-05-13 12:47:02.923797,01G118XFDFC6XBSCCCB4EEZK4A,White,0.1325
01G2YQAK26567QEBGQ7W3HHD9C,2022-05-13 12:47:02.92546,2022-05-13 12:47:02.92546,01G118XFDFC6XBSCCCB4EEZK4A,Green,0.307969
01G2YQAK26A8WR69MB44Y1ZAY2,2022-05-13 12:47:02.928844,2022-05-13 12:47:02.928844,01G118XFDFC6XBSCCCB4EEZK4A,Light Gray,0.107969
01G2YQAK26FX5PE70382BYTZRG,2022-05-13 12:47:02.927193,2022-05-13 12:47:02.927193,01G118XFDFC6XBSCCCB4EEZK4A,Gray,0.109375
01G2YQAK3ZMX882E2KXJZAZKJ0,2022-05-13 12:47:02.952399,2022-05-13 12:47:02.952399,01G118XFDRYJ3SJ63HAZA3F34S,Sienna,0.244375
01G2YQAK402HHXKY2E8E0MN3G2,2022-05-13 12:47:02.955431,2022-05-13 12:47:02.955431,01G118XFDRYJ3SJ63HAZA3F34S,Golden Rod,0.163594
01G2YQAK40F30F5TA98K5CMFMW,2022-05-13 12:47:02.958103,2022-05-13 12:47:02.958103,01G118XFDRYJ3SJ63HAZA3F34S,Light Gray,0.118906
01G2YQAKGS643TSGMXWYR21HXM,2022-05-13 12:47:03.395639,2022-05-13 12:47:03.395639,01G118XFDSCFNVSMQSAKMXQ91H,Light Gray,0.267812
01G2YQAKGSJ0QQCSK2V45B37CD,2022-05-13 12:47:03.39035,2022-05-13 12:47:03.39035,01G118XFDSCFNVSMQSAKMXQ91H,Green,0.167656
01G2YQAKGSJQB6MYEGY4WQ4V2V,2022-05-13 12:47:03.393862,2022-05-13 12:47:03.393862,01G118XFDSCFNVSMQSAKMXQ91H,Gray,0.129219
01G2YQAKGSWSAT8WEXXBA6XE4T,2022-05-13 12:47:03.392006,2022-05-13 12:47:03.392006,01G118XFDSCFNVSMQSAKMXQ91H,Sienna,0.105781
01G2YQAKQ8925S2FA8TAB50NGV,2022-05-13 12:47:03.579494,2022-05-13 12:47:03.579494,01G118XFDT8GD08HMY3CCKF85E,Light Gray,0.209531
01G2YQAKQ8E5JC0FZTZJBN8NFV,2022-05-13 12:47:03.576353,2022-05-13 12:47:03.576353,01G118XFDT8GD08HMY3CCKF85E,Green,0.117656
01G2YQAKQ8XBAGE1E964PGZEYM,2022-05-13 12:47:03.580944,2022-05-13 12:47:03.580944,01G118XFDT8GD08HMY3CCKF85E,Navy,0.136875
01G2YQAKQ8ZS3NNWY9VHFAY3ER,2022-05-13 12:47:03.57824,2022-05-13 12:47:03.57824,01G118XFDT8GD08HMY3CCKF85E,Sienna,0.120156
01G2YQAM26C2JMQH0H42XVGR71,2022-05-13 12:47:03.953174,2022-05-13 12:47:03.953174,01G118XFDTH4CPYRHYESSDK9WF,Green,0.885625
01G2YQAMA8JPNQBFEWQ09K3NN6,2022-05-13 12:47:05.104291,2022-05-13 12:47:05.104291,01G118XFDV0HM3S1T5Y1T02K2P,Gray,0.118125
01G2YQAMA8N3ZGV12KRGGVAMW4,2022-05-13 12:47:05.109415,2022-05-13 12:47:05.109415,01G118XFDV0HM3S1T5Y1T02K2P,Light Gray,0.235781
01G2YQAMRG3JFS6N584A7S93FP,2022-05-13 12:47:04.621853,2022-05-13 12:47:04.621853,01G118XFDVJEXHD1PSGADNN5N4,Light Gray,0.345156
01G2YQAMRG83BP2CZ1CWZAP91J,2022-05-13 12:47:04.61511,2022-05-13 12:47:04.61511,01G118XFDVJEXHD1PSGADNN5N4,Green,0.137344
01G2YQAMRGWVYYVW0KAAEQ95C5,2022-05-13 12:47:04.619161,2022-05-13 12:47:04.619161,01G118XFDVJEXHD1PSGADNN5N4,Gray,0.120781
01G2YQAMXQ3YT73HRG37AXMPMR,2022-05-13 12:47:04.853347,2022-05-13 12:47:04.853347,01G118XFDW58KFP6SWY5G7SM89,Rosy Brown,0.112656
01G2YQAMXQ4A42J9B3VWVHXFDR,2022-05-13 12:47:04.85488,2022-05-13 12:47:04.85488,01G118XFDW58KFP6SWY5G7SM89,Black,0.23
01G2YQAMXQ4TNMXPG5AM3JB98J,2022-05-13 12:47:04.848325,2022-05-13 12:47:04.848325,01G118XFDW58KFP6SWY5G7SM89,Green,0.113594
01G2YQAMXQ6SCD9BY9XS4XEF9G,2022-05-13 12:47:04.851943,2022-05-13 12:47:04.851943,01G118XFDW58KFP6SWY5G7SM89,Gray,0.107969
01G2YQAMXQH1S7PXCV0JHTAKEK,2022-05-13 12:47:04.850179,2022-05-13 12:47:04.850179,01G118XFDW58KFP6SWY5G7SM89,Sienna,0.112969
01G2YQANBG03KQ0N4FHHB3R6E4,2022-05-13 12:47:05.210065,2022-05-13 12:47:05.210065,01G118XFDWQ3R9VB596AVCK5SE,"Tan ",0.12875
01G2YQANBG94ZXHGHXRQRS36RP,2022-05-13 12:47:05.211966,2022-05-13 12:47:05.211966,01G118XFDWQ3R9VB596AVCK5SE,Golden Rod,0.185625
01G2YQANBGM1N9C9ATK17A1XJG,2022-05-13 12:47:05.21351,2022-05-13 12:47:05.21351,01G118XFDWQ3R9VB596AVCK5SE,Khaki,0.221406
01G2YQANBGSEWD7AEQ99PS8PAS,2022-05-13 12:47:05.208483,2022-05-13 12:47:05.208483,01G118XFDWQ3R9VB596AVCK5SE,Beige,0.107656
01G2YQANJZKGAJVBXZM8ABHEF0,2022-05-13 12:47:05.525985,2022-05-13 12:47:05.525985,01G118XFDX1PTZS6N3KG0F7A8R,Green,0.887344
01G2YQAP0Z0FHG9T6XZQRS7PPF,2022-05-13 12:47:06.079525,2022-05-13 12:47:06.079525,01G118XFDX2J41JPVM6DV3EK72,Green,0.171719
01G2YQAP10305M2K4QFW9PTBNJ,2022-05-13 12:47:06.084175,2022-05-13 12:47:06.084175,01G118XFDX2J41JPVM6DV3EK72,Rosy Brown,0.183906
01G2YQAP10KYTM3R0CFYVHKRSZ,2022-05-13 12:47:06.082628,2022-05-13 12:47:06.082628,01G118XFDX2J41JPVM6DV3EK72,Light Gray,0.1275
01G2YQAP10VDWXGBTGWHQVMMZ4,2022-05-13 12:47:06.081131,2022-05-13 12:47:06.081131,01G118XFDX2J41JPVM6DV3EK72,Gray,0.29375
01G2YQAP6YRPAN5Z0V1EDTB5RN,2022-05-13 12:47:06.167056,2022-05-13 12:47:06.167056,01G118XFDY55PHYHV295MD3WK2,Golden Rod,0.151719
01G2YQAP6YZM6FC3SGFSPFJPFB,2022-05-13 12:47:06.161983,2022-05-13 12:47:06.161983,01G118XFDY55PHYHV295MD3WK2,Green,0.324531
01G2YQAPE62Y3D2C2QMM0DQPN0,2022-05-13 12:47:06.341312,2022-05-13 12:47:06.341312,01G118XFDZC6P5XXPQTXGN6T1X,White Blue,0.153906
01G2YQAPE64Y60XVEN69VVYF2E,2022-05-13 12:47:06.344819,2022-05-13 12:47:06.344819,01G118XFDZC6P5XXPQTXGN6T1X,Sienna,0.138906
01G2YQAPE6CVRNWAXYWC59GX4S,2022-05-13 12:47:06.346503,2022-05-13 12:47:06.346503,01G118XFDZC6P5XXPQTXGN6T1X,Light Gray,0.195625
01G2YQAPE6PP8SPHK18R64Y8RR,2022-05-13 12:47:06.342971,2022-05-13 12:47:06.342971,01G118XFDZC6P5XXPQTXGN6T1X,Green,0.16375
01G2YQAQ546D11GHWJSAD9VBZZ,2022-05-13 12:47:07.086625,2022-05-13 12:47:07.086625,01G118XFDZNB190DY3EK6ZB8FD,Green,0.845156
01G2YQAQJ17M62BZA0TCD2MEBM,2022-05-13 12:47:07.518625,2022-05-13 12:47:07.518625,01G118XFE0BTJM5G53NZSMJYEQ,Green,0.140781
01G2YQAQJ1BAR4A8KBVGAJTDGB,2022-05-13 12:47:07.524648,2022-05-13 12:47:07.524648,01G118XFE0BTJM5G53NZSMJYEQ,Sienna,0.33125
01G2YQAQXXDPEV424Z04FRX266,2022-05-13 12:47:07.900326,2022-05-13 12:47:07.900326,01G118XFE0W3FJE2S4WYDCKBZ3,Golden Rod,0.238125
01G2YQAQXXZ9GQXC35H6KKP3PR,2022-05-13 12:47:07.907737,2022-05-13 12:47:07.907737,01G118XFE0W3FJE2S4WYDCKBZ3,Light Gray,0.162188
01G2YQAQXXZAY5ZBPW7STND915,2022-05-13 12:47:07.896506,2022-05-13 12:47:07.896506,01G118XFE0W3FJE2S4WYDCKBZ3,Sienna,0.203438
01G2YQAR8E3Y5EM80704H2ZDZB,2022-05-13 12:47:08.276835,2022-05-13 12:47:08.276835,01G118XFE1516RA65PAPRCB8PR,Light Gray,0.22125
01G2YQAR8EC3PWMCXK83HZCRSE,2022-05-13 12:47:08.273102,2022-05-13 12:47:08.273102,01G118XFE1516RA65PAPRCB8PR,Sienna,0.153281
01G2YQAR8EE44779ZMJR7WVFHX,2022-05-13 12:47:08.271449,2022-05-13 12:47:08.271449,01G118XFE1516RA65PAPRCB8PR,Green,0.124063
01G2YQAR8ES95CMF28H34XPWEX,2022-05-13 12:47:08.274973,2022-05-13 12:47:08.274973,01G118XFE1516RA65PAPRCB8PR,Gray,0.174688
01G2YQARZP52PJJJA4J0JF9AHM,2022-05-13 12:47:08.948165,2022-05-13 12:47:08.948165,01G118XFE1H2QFS69GK01CJV55,Gray,0.217031
01G2YQARZPBMK6F76Y5G5QVH9V,2022-05-13 12:47:08.951734,2022-05-13 12:47:08.951734,01G118XFE1H2QFS69GK01CJV55,Light Gray,0.169375
01G2YQARZPJZPT34234B3R17EH,2022-05-13 12:47:08.942821,2022-05-13 12:47:08.942821,01G118XFE1H2QFS69GK01CJV55,Green,0.108438
01G2YQAS8ZCM0DTAS5H4HEVRNF,2022-05-13 12:47:09.266562,2022-05-13 12:47:09.266562,01G118XFE2YC8XQ00CF4KKBY0V,Sienna,0.251094
01G2YQAS8ZKD4VCJ5TSG07CSMM,2022-05-13 12:47:09.271451,2022-05-13 12:47:09.271451,01G118XFE2YC8XQ00CF4KKBY0V,Black,0.148438
01G2YQAS8ZR1KVVDK7FYKEQB2G,2022-05-13 12:47:09.26515,2022-05-13 12:47:09.26515,01G118XFE2YC8XQ00CF4KKBY0V,Green,0.188125
01G2YQAS8ZZ2HK0S1S2TJAH850,2022-05-13 12:47:09.269816,2022-05-13 12:47:09.269816,01G118XFE2YC8XQ00CF4KKBY0V,Golden Rod,0.101719
01G2YQASAPF5XNC0A7FRDCMS31,2022-05-13 12:47:09.334588,2022-05-13 12:47:09.334588,01G1RPJFCP1RRR628Y1PAB0958,Orange,0.13311
01G2YQASAPFSPG573A70DZBVEN,2022-05-13 12:47:09.330949,2022-05-13 12:47:09.330949,01G1RPJFCP1RRR628Y1PAB0958,Golden Rod,0.258757
01G2YQASG903B2D4YTEYTPD3BZ,2022-05-13 12:47:09.451414,2022-05-13 12:47:09.451414,01G118XFE3P7FXS8JAKFS369PX,Green,0.175313
01G2YQASG94XEWVV1C1SCA6KQJ,2022-05-13 12:47:09.46144,2022-05-13 12:47:09.46144,01G118XFE3P7FXS8JAKFS369PX,Black,0.184219
01G2YQASG95KE1STR6AH7T2375,2022-05-13 12:47:09.457838,2022-05-13 12:47:09.457838,01G118XFE3P7FXS8JAKFS369PX,Golden Rod,0.240313
01G2YQASS67R07YXJ86353XZF1,2022-05-13 12:47:09.762108,2022-05-13 12:47:09.762108,01G118XFECJS3WVABQ0VM0ZM6Q,Green,0.334062
01G2YQASS6KM6B6NGQ6KQXK01W,2022-05-13 12:47:09.766266,2022-05-13 12:47:09.766266,01G118XFECJS3WVABQ0VM0ZM6Q,Golden Rod,0.109219
01G2YQASS6VHDAHBCZWVZZSQWC,2022-05-13 12:47:09.771274,2022-05-13 12:47:09.771274,01G118XFECJS3WVABQ0VM0ZM6Q,Gray,0.118594
01G2YQAT7P92G0TJJJXH4SQ7PG,2022-05-13 12:47:10.27041,2022-05-13 12:47:10.27041,01G118XFEDEKRJBF1T09V26DXG,Sienna,0.18875
01G2YQAT7PQ6ES9H97RZPT42FW,2022-05-13 12:47:10.273703,2022-05-13 12:47:10.273703,01G118XFEDEKRJBF1T09V26DXG,Golden Rod,0.179375
01G2YQATJ72Y9E6WJQHA5KXNMV,2022-05-13 12:47:10.643957,2022-05-13 12:47:10.643957,01G118XFEE9876GXT3MN16795Y,Black,0.161875
01G2YQATJ75SRT5WZDBH6BK6KQ,2022-05-13 12:47:10.640722,2022-05-13 12:47:10.640722,01G118XFEE9876GXT3MN16795Y,Sienna,0.22
01G2YQATJ79E1MYKZ6A5CR126Q,2022-05-13 12:47:10.642368,2022-05-13 12:47:10.642368,01G118XFEE9876GXT3MN16795Y,Golden Rod,0.25
01G2YQATJ7N3HMT0JQHVQMDHCF,2022-05-13 12:47:10.639122,2022-05-13 12:47:10.639122,01G118XFEE9876GXT3MN16795Y,Green,0.142813
01G2YQATN5WWR0F2ZWPMPXPWY2,2022-05-13 12:47:10.64944,2022-05-13 12:47:10.64944,01G118XFEEQFMEGVJYJZS3Z5NK,Green,0.894219
01G2YQATS8GPWBN3XF0TMT8V8X,2022-05-13 12:47:10.87666,2022-05-13 12:47:10.87666,01G118XFEF0PKY3E93EA19V629,Green,0.713125
01G2YQAV3K1JFJQ4BMNAJ5QPA6,2022-05-13 12:47:11.13752,2022-05-13 12:47:11.13752,01G118XFEF3MHPXMZAGY82QMDN,Sienna,0.153594
01G2YQAV3K9MPXV22RRFZMHHJ2,2022-05-13 12:47:11.139309,2022-05-13 12:47:11.139309,01G118XFEF3MHPXMZAGY82QMDN,Bordeaux/ Fire Brick,0.205625
01G2YQAV3KJ3D5EWT88SE2FFGD,2022-05-13 12:47:11.135677,2022-05-13 12:47:11.135677,01G118XFEF3MHPXMZAGY82QMDN,Green,0.131094
01G2YQAV3KMBFVE0TSTG1WPVV1,2022-05-13 12:47:11.140917,2022-05-13 12:47:11.140917,01G118XFEF3MHPXMZAGY82QMDN,Black,0.171094
01G2YQAVG21FRPDQWM8BVXACX4,2022-05-13 12:47:11.573736,2022-05-13 12:47:11.573736,01G118XFEG2W4RSN58VZKD3WEA,Green,0.169062
01G2YQAVG21QV9DZ8HRQDMMEMB,2022-05-13 12:47:11.582717,2022-05-13 12:47:11.582717,01G118XFEG2W4RSN58VZKD3WEA,Gray,0.184375
01G2YQAVG2KXEFP62B33CBMDEA,2022-05-13 12:47:11.579772,2022-05-13 12:47:11.579772,01G118XFEG2W4RSN58VZKD3WEA,Sienna,0.146406
01G2YQAVN57WNHZC8YHKHVT3DC,2022-05-13 12:47:11.707889,2022-05-13 12:47:11.707889,01G118XFEGJH7CG4VECBAHZVAG,Yellow,0.117188
01G2YQAVN5CSPJK9BE2W5CWNHY,2022-05-13 12:47:11.704732,2022-05-13 12:47:11.704732,01G118XFEGJH7CG4VECBAHZVAG,Gray,0.137187
01G2YQAVN5SK7RSVY11YPFRQHG,2022-05-13 12:47:11.706437,2022-05-13 12:47:11.706437,01G118XFEGJH7CG4VECBAHZVAG,Light Gray,0.168281
01G2YQAVN5XR4AQ4A1KS276RPB,2022-05-13 12:47:11.703074,2022-05-13 12:47:11.703074,01G118XFEGJH7CG4VECBAHZVAG,Golden Rod,0.201406
01G2YQAVRWAQYX20TVG3HQB104,2022-05-13 12:47:11.894448,2022-05-13 12:47:11.894448,01G118XFEHJVKZ0JEGTYTYVFG3,Yellow,0.145781
01G2YQAVRWPPRQJ6960TNFFNB2,2022-05-13 12:47:11.891149,2022-05-13 12:47:11.891149,01G118XFEHJVKZ0JEGTYTYVFG3,Light Gray,0.155312
01G2YQAVRWTCM1GZQS3ZJQ072F,2022-05-13 12:47:11.893093,2022-05-13 12:47:11.893093,01G118XFEHJVKZ0JEGTYTYVFG3,Khaki,0.120781
01G2YQAVRWVCSMAF0D21BFTJ3Y,2022-05-13 12:47:11.896183,2022-05-13 12:47:11.896183,01G118XFEHJVKZ0JEGTYTYVFG3,Steel Blue,0.240156
01G2YQAW78H45ZGPDQQVRCX7EA,2022-05-13 12:47:12.320658,2022-05-13 12:47:12.320658,01G118XFEJKTXA7SBWMX1KV93N,Green,0.773594
01G2YQAWCB74CJ2MVR0MKD3MVN,2022-05-13 12:47:12.498652,2022-05-13 12:47:12.498652,01G118XFEJZFDKQG3F6ZWBZDQ3,Green,0.961563
01G2YQAWGK88REWHWVNTNGSFQ6,2022-05-13 12:47:12.61751,2022-05-13 12:47:12.61751,01G118XFEK18MGF8NS68R1DJ87,Green,0.154375
01G2YQAWGKJ5MDMRA3TYYXPEMG,2022-05-13 12:47:12.623301,2022-05-13 12:47:12.623301,01G118XFEK18MGF8NS68R1DJ87,Light Gray,0.147969
01G2YQAWGKX3PQMFEFGY5FR7Q4,2022-05-13 12:47:12.620461,2022-05-13 12:47:12.620461,01G118XFEK18MGF8NS68R1DJ87,Gray,0.454375
01G2YQAWQ8BRXH3116B9QAMBW8,2022-05-13 12:47:12.789116,2022-05-13 12:47:12.789116,01G118XFEK29WZD119APNTAQN0,Green,0.261562
01G2YQAWQ8D2HX5MDM7TMTMD2C,2022-05-13 12:47:12.793689,2022-05-13 12:47:12.793689,01G118XFEK29WZD119APNTAQN0,Sienna,0.134219
01G2YQAWQ8PC0GK10F7XB8K6M9,2022-05-13 12:47:12.796865,2022-05-13 12:47:12.796865,01G118XFEK29WZD119APNTAQN0,Khaki,0.184687
01G2YQAX2429QCMVVRF3HK20E9,2022-05-13 12:47:13.136519,2022-05-13 12:47:13.136519,01G118XFEMARYBQ18E0G6Z2FTK,White,0.674219
01G2YQAX24BXZT4MVACY91R6RY,2022-05-13 12:47:13.14242,2022-05-13 12:47:13.14242,01G118XFEMARYBQ18E0G6Z2FTK,Green,0.265938
01G2YQAX7AMMNEYZPJ1RMSTBKD,2022-05-13 12:47:13.353661,2022-05-13 12:47:13.353661,01G118XFEMM6GGA6BB0371S7XH,Black,0.324375
01G2YQAX7APDHQQ27BC42V7KE6,2022-05-13 12:47:13.346374,2022-05-13 12:47:13.346374,01G118XFEMM6GGA6BB0371S7XH,Green,0.311406
01G2YQAX7AZPT97JAETXYARR71,2022-05-13 12:47:13.349821,2022-05-13 12:47:13.349821,01G118XFEMM6GGA6BB0371S7XH,Gray,0.237031
01G2YQAXGD0FV2TG3S5JZ4H6DV,2022-05-13 12:47:13.592229,2022-05-13 12:47:13.592229,01G118XFEN4RMF8JNZPVXV82BT,Sienna,0.125469
01G2YQAXGD0KH2NGVZ1M11GA0X,2022-05-13 12:47:13.608209,2022-05-13 12:47:13.608209,01G118XFEN4RMF8JNZPVXV82BT,Light Gray,0.446562
01G2YQAXGDSH3FHG0S5V3QTXH4,2022-05-13 12:47:13.616204,2022-05-13 12:47:13.616204,01G118XFEN4RMF8JNZPVXV82BT,Rosy Brown,0.104531
01G2YQAXPYN1FYDRQ2245QJ3J9,2022-05-13 12:47:13.837778,2022-05-13 12:47:13.837778,01G118XFF0PWYF5N55G0EN20F1,White,0.143906
01G2YQAXPZJNET4A79K2RRAP4P,2022-05-13 12:47:13.846956,2022-05-13 12:47:13.846956,01G118XFF0PWYF5N55G0EN20F1,Green,0.795937
01G2YQAXR7NGMZCXVT89D5G6XQ,2022-05-13 12:47:13.899111,2022-05-13 12:47:13.899111,01G118XFF1H1X4RC06B6DTKRTW,Light Gray,0.187031
01G2YQAXR7TD5MSRPJH0C4991Q,2022-05-13 12:47:13.894936,2022-05-13 12:47:13.894936,01G118XFF1H1X4RC06B6DTKRTW,White,0.631719
01G2YQAY5G6E6YYNV7C5NKQR2R,2022-05-13 12:47:14.331848,2022-05-13 12:47:14.331848,01G118XFF26JV1H6K49DH8X9GH,Sienna,0.442813
01G2YQAY5GBB5VR478W3N4SF5J,2022-05-13 12:47:14.327905,2022-05-13 12:47:14.327905,01G118XFF26JV1H6K49DH8X9GH,Green,0.103125
01G2YQAY5GRQVQS7YSCATEXDTN,2022-05-13 12:47:14.337904,2022-05-13 12:47:14.337904,01G118XFF26JV1H6K49DH8X9GH,Bordeaux/ Fire Brick,0.186719
01G2YQAYAJ7N8WH86F1A3QYVYB,2022-05-13 12:47:14.506977,2022-05-13 12:47:14.506977,01G118XFF2AMK87PK2ERP3AJYR,Golden Rod,0.295625
01G2YQAYAJADF21J8B5FFWH8JS,2022-05-13 12:47:14.508449,2022-05-13 12:47:14.508449,01G118XFF2AMK87PK2ERP3AJYR,Khaki,0.114375
01G2YQAYAJRABN0EBM4MRB2V8Y,2022-05-13 12:47:14.502808,2022-05-13 12:47:14.502808,01G118XFF2AMK87PK2ERP3AJYR,Green,0.177344
01G2YQAYAJRYWX1N11Y8E23EG6,2022-05-13 12:47:14.505133,2022-05-13 12:47:14.505133,01G118XFF2AMK87PK2ERP3AJYR,Sienna,0.20375
01G2YQAYMA00GTJM7Y7XMT5E68,2022-05-13 12:47:14.728012,2022-05-13 12:47:14.728012,01G118XFF3314AEA0E2FWQCJ02,Light Gray,0.109063
01G2YQAYMA8120W1GCNF9479PE,2022-05-13 12:47:14.722915,2022-05-13 12:47:14.722915,01G118XFF3314AEA0E2FWQCJ02,Sienna,0.163594
01G2YQAYMAE2DK9N7MYW8J99PG,2022-05-13 12:47:14.726301,2022-05-13 12:47:14.726301,01G118XFF3314AEA0E2FWQCJ02,Gray,0.127813
01G2YQAYMATZ1RMDYCKAB33PDX,2022-05-13 12:47:14.724577,2022-05-13 12:47:14.724577,01G118XFF3314AEA0E2FWQCJ02,Golden Rod,0.127813
01G2YQAZ0TA218Q01NMTTD5C22,2022-05-13 12:47:15.150219,2022-05-13 12:47:15.150219,01G118XFF4C8VBABKAK6189BVX,Golden Rod,0.16
01G2YQAZ0TYFN07BBCQK14P86X,2022-05-13 12:47:15.145405,2022-05-13 12:47:15.145405,01G118XFF4C8VBABKAK6189BVX,Ivory,0.129375
01G2YQAZ23TPBG2XT4RPAGKX8D,2022-05-13 12:47:15.157596,2022-05-13 12:47:15.157596,01G118XFF4MC6XK3ZDQ6KQN43Q,Light Gray,0.247969
01G2YQAZCD1RWQ9RRFAPT56S9X,2022-05-13 12:47:15.488276,2022-05-13 12:47:15.488276,01G118XFF5X6ZQBCEF175J8VPM,Gray,0.153906
01G2YQAZCDHJCEHSBGXWEPJE3K,2022-05-13 12:47:15.484683,2022-05-13 12:47:15.484683,01G118XFF5X6ZQBCEF175J8VPM,Sienna,0.174531
01G2YQAZCDZ4JA8DX4RAFRJBAM,2022-05-13 12:47:15.477893,2022-05-13 12:47:15.477893,01G118XFF5X6ZQBCEF175J8VPM,Green,0.147969
01G2YQAZJC5NHQFTJESKVKFVQK,2022-05-13 12:47:15.812642,2022-05-13 12:47:15.812642,01G118XFF5XVEVCZRKVBZE20RJ,Sienna,0.13875
01G2YQAZJCFXRTNY28C5B6QFFB,2022-05-13 12:47:15.819687,2022-05-13 12:47:15.819687,01G118XFF5XVEVCZRKVBZE20RJ,Light Gray,0.194063
01G2YQAZJCHH0S7YXYK6BBM06E,2022-05-13 12:47:15.816518,2022-05-13 12:47:15.816518,01G118XFF5XVEVCZRKVBZE20RJ,Gray,0.1925
01G2YQAZNJCYM84CB0KR5G7N4R,2022-05-13 12:47:15.788775,2022-05-13 12:47:15.788775,01G118XFF6AVFNWVAG6FYP3KCF,Green,0.729531
01G2YQAZNJTR4VD83SBBK6X3V1,2022-05-13 12:47:15.783585,2022-05-13 12:47:15.783585,01G118XFF6AVFNWVAG6FYP3KCF,White,0.195
01G2YQB058D4ESMJ8XJ12Y0HHX,2022-05-13 12:47:16.374601,2022-05-13 12:47:16.374601,01G118XFF6F1FB38XXEX1EFPBP,Light Gray,0.181719
01G2YQB058ED2EC35N3WKJ1DDW,2022-05-13 12:47:16.369809,2022-05-13 12:47:16.369809,01G118XFF6F1FB38XXEX1EFPBP,Green,0.12375
01G2YQB058NP6REQ7H9QPR4PK5,2022-05-13 12:47:16.372964,2022-05-13 12:47:16.372964,01G118XFF6F1FB38XXEX1EFPBP,Gray,0.121563
01G2YQB058W73KVRKH0SY8VE5E,2022-05-13 12:47:16.371408,2022-05-13 12:47:16.371408,01G118XFF6F1FB38XXEX1EFPBP,Sienna,0.131563
